VIN,CustomerID,Start_date,Vendor_name,Part_price,Part_number,Quantity
1FU8E0GMYMW270793,74,2020-10-13,Toughzap,69.56,FG-EAECS0052,4
1FU8E0GMYMW270793,74,2020-10-13,Betatech,15.21,NM-EAEGAM0073,2
1FU8E0GMYMW270793,74,2020-10-13,Betatech,58.42,NM-EAEM0136,1
1FU8E0GMYMW270793,97,2020-10-23,Plexzap,31.81,FH-EAELASS0086,1
1FU8E0GMYMW270793,97,2020-10-23,Nam-zim,79.09,FH-PACBS0191,4
1FU8E0GMYMW270793,125,2020-11-16,Funholding,24.87,BH-BAED0024,3
1FU8E0GMYMW270793,125,2020-11-16,Toughzap,31.83,BH-EAEAD0044,1
1FU8E0GMYMW270793,125,2020-11-16,Zathunicon,75.81,BH-PACBS0179,3
1FU8E0GMYMW270793,125,2020-11-16,Zathunicon,60.84,FG-BAE0018,1
1FU8E0GMYMW270793,125,2020-11-16,Plexzap,72.71,FG-EAEM0142,3
1FU8E0GMYMW270793,125,2020-11-16,Zathunicon,9.76,ZN-EAES0093,4
1FU8E0GMYMW270793,125,2020-11-16,Finhigh,72.54,ZN-PACBS0171,3
1FU8E0GMYMW270793,125,2020-11-16,Nam-zim,41.62,ZN-PACBS0177,1
1FU8E0GMYMW270793,39,2021-2-22,Betatech,49.45,ZN-PACBS0175,1
1NGZ4FLKC0Y272420,7,2021-6-8,Betatech,17.75,BM-EAES0127,1
1NGZ4FLKC0Y272420,132,2021-6-15,Blackzim,23.49,BH-10141,1
1NGZ4FLKC0Y272420,132,2021-6-15,Blackzim,33.68,BH-ICS0154,3
1NGZ4FLKC0Y272420,132,2021-6-15,Funholding,25.67,FG-BAE0020,2
1NGZ4FLKC0Y272420,132,2021-6-15,Funholding,24.11,FH-EAEESS0057,3
1NGZ4FLKC0Y272420,132,2021-6-15,Zathunicon,32.83,FH-EAEGAM0074,3
1NGZ4FLKC0Y272420,132,2021-6-15,Nam-zim,4.68,FH-EAES0106,3
1NGZ4FLKC0Y272420,132,2021-6-15,Nam-zim,17.7,FH-PACBS0192,2
1NGZ4FLKC0Y272420,132,2021-6-15,Plexzap,20.96,NM-ICS0161,3
1NGZ4FLKC0Y272420,132,2021-6-15,Zathunicon,27.29,PP-EAEIS0080,4
1NGZ4FLKC0Y272420,35,2021-6-25,Nam-zim,7.76,NM-EAEM0137,1
1NGZ4FLKC0Y272420,35,2021-6-25,Blackzim,31.32,TP-BAE0018,4
1NGZ4FLKC0Y272420,35,2021-6-25,Toughzap,6.28,TP-EAEWH0131,2
1NGZ4FLKC0Y272420,106,2021-7-16,Nam-zim,26.76,BM-BAED0025,2
1NGZ4FLKC0Y272420,106,2021-7-16,Zathunicon,21.13,BM-EAEAD0044,4
1NGZ4FLKC0Y272420,106,2021-7-16,Plexzap,12.01,FH-PACBS0192,1
1NGZ4FLKC0Y272420,125,2021-7-25,Nam-zim,10.66,BH-EAES0123,4
1NGZ4FLKC0Y272420,125,2021-7-25,Plexzap,31.31,PP-EAEAD0047,3
1NGZ4FLKC0Y272420,125,2021-7-25,Toughzap,32.38,PP-EAES0094,3
1NGZ4FLKC0Y272420,148,2021-8-4,Toughzap,18.25,FG-BAE0021,1
1NGZ4FLKC0Y272420,148,2021-8-4,Betatech,25.91,TP-EAEIS0075,1
1NGZ4FLKC0Y272420,62,2021-8-16,Betatech,14.81,BH-BAE0000,4
1NGZ4FLKC0Y272420,62,2021-8-16,Plexzap,1.09,BH-PACBS0172,2
1NGZ4FLKC0Y272420,62,2021-8-16,Finhigh,31.18,FG-EAEM0150,3
1NGZ4FLKC0Y272420,62,2021-8-16,Betatech,10.92,FG-EAES0126,1
1NGZ4FLKC0Y272420,62,2021-8-16,Zathunicon,8.41,FH-BAE0000,4
1NGZ4FLKC0Y272420,62,2021-8-16,Blackzim,15.72,FH-ICS0155,2
1NGZ4FLKC0Y272420,62,2021-8-16,Toughzap,22.57,PP-BAE0011,3
1NGZ4FLKC0Y272420,62,2021-8-16,Funholding,11.67,PP-BAEW0039,1
1XHDZEREQ7I052484,76,2021-4-22,Zathunicon,131.68,FG-BAE0016,2
1XHDZEREQ7I052484,76,2021-4-22,Zathunicon,90.52,FG-BAED0023,4
1XHDZEREQ7I052484,76,2021-4-22,Finhigh,137.02,TP-EAES0127,4
1XHDZEREQ7I052484,76,2021-4-22,Betatech,27.42,TP-ICS0157,1
20DS0RGMDXW132327,96,2021-7-7,Zathunicon,9.5,BH-EAELASS0083,1
20DS0RGMDXW132327,96,2021-7-7,Betatech,10.54,BH-EAEM0145,1
20DS0RGMDXW132327,96,2021-7-7,Toughzap,19.02,NM-EAES0098,3
20DS0RGMDXW132327,96,2021-7-7,Betatech,50.41,TP-EAEAD0046,3
20DS0RGMDXW132327,96,2021-7-7,Toughzap,2.47,TP-EAES0112,3
20DS0RGMDXW132327,96,2021-7-7,Nam-zim,14.04,TP-ICS0155,1
20DS0RGMDXW132327,87,2021-7-19,Funholding,3,BH-EAEIS0080,4
20DS0RGMDXW132327,87,2021-7-19,Betatech,47.81,BH-EAEM0132,1
20DS0RGMDXW132327,87,2021-7-19,Blackzim,9.68,BH-PACBS0168,4
20DS0RGMDXW132327,87,2021-7-19,Nam-zim,33.56,BH-PACBS0190,4
20DS0RGMDXW132327,87,2021-7-19,Zathunicon,21.38,FH-EAEM0149,2
20DS0RGMDXW132327,87,2021-7-19,Finhigh,14.85,FH-PACBS0170,4
20DS0RGMDXW132327,87,2021-7-19,Nam-zim,21.5,NM-ICS0153,4
20DS0RGMDXW132327,87,2021-7-19,Zathunicon,45.63,PP-EAESS0117,2
20DS0RGMDXW132327,44,2021-8-21,Toughzap,42.82,BH-PACBS0167,3
20DS0RGMDXW132327,44,2021-8-21,Finhigh,49.6,BH-PACBS0183,2
21SSFP0O1TZ975822,92,2021-5-22,Blackzim,2.52,BM-EAEM0148,1
21SSFP0O1TZ975822,92,2021-5-22,Toughzap,65.21,FG-PACBS0191,1
21SSFP0O1TZ975822,92,2021-5-22,Betatech,22.24,NM-EAEAD0043,2
21SSFP0O1TZ975822,92,2021-5-22,Betatech,38.29,NM-EAEGAM0066,2
21SSFP0O1TZ975822,92,2021-5-22,Blackzim,6.6,PP-BAE0016,2
21SSFP0O1TZ975822,92,2021-5-22,Funholding,53.42,PP-EAEIS0079,2
21SSFP0O1TZ975822,92,2021-5-22,Plexzap,22.7,TP-BAE0019,3
21SSFP0O1TZ975822,92,2021-5-22,Nam-zim,10.68,TP-PACBS0177,4
21SSFP0O1TZ975822,135,2021-6-12,Plexzap,46.71,BH-EAEGAM0067,4
21SSFP0O1TZ975822,135,2021-6-12,Betatech,5.33,BH-EAES0109,1
21SSFP0O1TZ975822,8,2021-6-18,Funholding,64.37,NM-EAEESS0058,3
21SSFP0O1TZ975822,8,2021-6-18,Zathunicon,12.87,NM-EAES0107,1
21SSFP0O1TZ975822,8,2021-6-18,Toughzap,66.82,TP-IFCAP0152,4
21SSFP0O1TZ975822,188,2021-7-18,Blackzim,16.65,BH-BAED0030,4
21SSFP0O1TZ975822,188,2021-7-18,Funholding,4.96,BH-EAEESS0055,4
21SSFP0O1TZ975822,188,2021-7-18,Toughzap,59.1,FG-EAEIS0079,3
21SSFP0O1TZ975822,188,2021-7-18,Betatech,48.79,FG-ICS0158,3
21SSFP0O1TZ975822,188,2021-7-18,Plexzap,37.05,PP-EAEM0147,2
21SSFP0O1TZ975822,188,2021-7-18,Plexzap,21.96,PP-EAESS0118,1
21SSFP0O1TZ975822,192,2021-7-22,Nam-zim,61.41,ZN-EAEAD0047,1
21SSFP0O1TZ975822,97,2021-7-26,Nam-zim,6.57,BH-EAECS0049,1
21SSFP0O1TZ975822,97,2021-7-26,Betatech,41.61,BH-EAEGAM0074,4
21SSFP0O1TZ975822,97,2021-7-26,Nam-zim,17.97,FG-EAELASS0092,2
21SSFP0O1TZ975822,97,2021-7-26,Zathunicon,28.4,FH-EAEM0138,3
21SSFP0O1TZ975822,97,2021-7-26,Nam-zim,55.03,PP-EAEWH0128,1
21SSFP0O1TZ975822,97,2021-7-26,Toughzap,66.59,PP-ICS0159,4
21SSFP0O1TZ975822,158,2021-8-1,Betatech,47.46,BM-BAE0022,3
21SSFP0O1TZ975822,158,2021-8-1,Plexzap,63.17,NM-ICS0161,1
21SSFP0O1TZ975822,176,2021-9-21,Funholding,0.78,FH-BAED0028,2
21SSFP0O1TZ975822,176,2021-9-21,Zathunicon,73.87,FH-PACBS0192,3
222BHPCRR2U716446,188,2021-1-5,Funholding,64.45,BH-BAE0020,1
222BHPCRR2U716446,188,2021-1-5,Betatech,58.53,FG-BAE0017,1
222BHPCRR2U716446,188,2021-1-5,Betatech,52.88,FG-EAECS0049,2
222BHPCRR2U716446,188,2021-2-21,Toughzap,53.58,PP-EAEESS0056,2
222BHPCRR2U716446,188,2021-2-21,Toughzap,44.87,PP-PACBS0176,2
222BHPCRR2U716446,188,2021-2-21,Nam-zim,9.95,ZN-EAESS0118,3
222BHPCRR2U716446,188,2021-2-21,Funholding,65.45,ZN-PACBS0163,3
222BHPCRR2U716446,41,2021-4-30,Blackzim,49,NM-EAECS0048,2
222BHPCRR2U716446,41,2021-4-30,Toughzap,33.21,TP-EAEAD0041,1
222BHPCRR2U716446,41,2021-4-30,Finhigh,54.98,TP-EAEIS0080,3
23XU4U8IFDL261229,81,2021-3-11,Finhigh,0.46,BH-EAEAD0042,3
23XU4U8IFDL261229,81,2021-3-11,Finhigh,50.57,FG-BAED0025,4
23XU4U8IFDL261229,81,2021-3-11,Zathunicon,41.58,FH-ICS0158,1
23XU4U8IFDL261229,41,2021-3-26,Toughzap,25.24,BM-EAESS0118,2
23XU4U8IFDL261229,41,2021-3-26,Zathunicon,31.68,FG-PACBS0164,2
23XU4U8IFDL261229,41,2021-3-26,Zathunicon,39.18,FH-EAECS0049,3
23XU4U8IFDL261229,41,2021-3-26,Funholding,45.55,FH-EAEWH0129,3
23XU4U8IFDL261229,41,2021-3-26,Betatech,48.34,NM-EAELASS0089,3
23XU4U8IFDL261229,41,2021-3-26,Funholding,50.33,NM-ICS0156,4
23XU4U8IFDL261229,152,2021-4-8,Funholding,14.71,NM-EAEGAM0067,1
23XU4U8IFDL261229,109,2021-6-11,Betatech,54.32,FH-EAEAD0044,3
23XU4U8IFDL261229,109,2021-6-11,Toughzap,10.8,FH-EAES0104,4
23XU4U8IFDL261229,109,2021-6-11,Toughzap,53.18,NM-EAECS0049,1
23XU4U8IFDL261229,109,2021-6-11,Zathunicon,25.95,NM-ICS0156,3
23XU4U8IFDL261229,109,2021-6-11,Toughzap,36.56,TP-PACBS0165,1
23XU4U8IFDL261229,80,2021-9-14,Zathunicon,7.89,TP-EAESS0117,3
23XU4U8IFDL261229,80,2021-9-14,Nam-zim,48.74,TP-ICS0161,3
23XU4U8IFDL261229,80,2021-9-14,Funholding,12.76,ZN-PACBS0175,4
26OCQWEQYJV636712,63,2021-7-6,Zathunicon,26.58,BH-EAEAD0047,1
26OCQWEQYJV636712,63,2021-7-6,Plexzap,71.48,ZN-BAE0021,4
26OCQWEQYJV636712,63,2021-7-6,Blackzim,50.04,ZN-BAEW0038,1
26OCQWEQYJV636712,174,2021-7-15,Blackzim,28.5,NM-BAE0005,3
26OCQWEQYJV636712,174,2021-7-15,Zathunicon,19.23,NM-EAES0097,3
26OCQWEQYJV636712,174,2021-7-15,Blackzim,18.45,TP-EAES0100,2
26OCQWEQYJV636712,55,2021-9-2,Zathunicon,2.8,NM-EAES0105,2
26OCQWEQYJV636712,55,2021-9-2,Zathunicon,19.96,TP-BAE0004,4
26OCQWEQYJV636712,55,2021-9-2,Blackzim,14.04,TP-EAEGAM0070,2
26OCQWEQYJV636712,93,2021-9-20,Betatech,70.78,FG-EAEM0139,1
26RIMRHVSQK619881,84,2020-12-12,Funholding,9.12,FH-ICS0161,1
26RIMRHVSQK619881,31,2020-12-27,Finhigh,24.12,PP-EAES0104,1
26RIMRHVSQK619881,31,2020-12-27,Funholding,40.25,PP-PACBS0170,2
26RIMRHVSQK619881,31,2020-12-27,Finhigh,1.71,TP-EAELASS0085,2
26RIMRHVSQK619881,31,2020-12-27,Blackzim,16.73,TP-EAES0095,2
26RIMRHVSQK619881,31,2020-12-27,Funholding,31.68,TP-PACBS0163,2
26RIMRHVSQK619881,31,2020-12-27,Finhigh,11.09,ZN-BAED0032,4
26RIMRHVSQK619881,31,2020-12-27,Finhigh,16.06,ZN-EAEM0145,4
26RIMRHVSQK619881,31,2020-12-27,Finhigh,26.92,ZN-EAEM0149,4
26RIMRHVSQK619881,31,2020-12-27,Blackzim,30.56,ZN-EAES0123,2
26RIMRHVSQK619881,179,2021-1-2,Blackzim,19.84,BM-EAEESS0060,4
26RIMRHVSQK619881,179,2021-1-2,Toughzap,13.14,BM-PACBS0171,3
26RIMRHVSQK619881,179,2021-1-2,Funholding,2.79,PP-EAES0124,4
26RIMRHVSQK619881,149,2021-3-5,Toughzap,36.53,BH-EAES0107,4
26RIMRHVSQK619881,149,2021-3-5,Zathunicon,17.82,BM-EAEGAM0068,3
26RIMRHVSQK619881,149,2021-3-5,Nam-zim,33.45,BM-EAES0104,1
26RIMRHVSQK619881,149,2021-3-5,Zathunicon,5.25,BM-EAESS0118,3
26RIMRHVSQK619881,149,2021-3-5,Blackzim,23.35,ZN-BAE0022,1
26RIMRHVSQK619881,149,2021-3-5,Nam-zim,44.91,ZN-EAEIS0076,2
26RIMRHVSQK619881,37,2021-4-18,Nam-zim,1.09,PP-EAEAD0041,3
26RIMRHVSQK619881,37,2021-4-18,Betatech,19.89,PP-ICS0154,4
26RIMRHVSQK619881,104,2021-6-23,Toughzap,2.01,BM-BAED0024,4
26RIMRHVSQK619881,104,2021-6-23,Nam-zim,0.98,FG-BAE0014,3
26RIMRHVSQK619881,104,2021-6-23,Zathunicon,30.78,PP-EAESS0117,2
26RIMRHVSQK619881,104,2021-6-23,Zathunicon,34.26,ZN-EAES0107,4
26RIMRHVSQK619881,104,2021-6-23,Betatech,41.03,ZN-PACBS0195,4
26RIMRHVSQK619881,2,2021-7-7,Nam-zim,38.95,FH-EAESS0117,2
26RIMRHVSQK619881,2,2021-7-7,Finhigh,23.87,FH-PACBS0170,2
26RIMRHVSQK619881,2,2021-7-7,Zathunicon,24.62,PP-BAE0015,1
26RIMRHVSQK619881,2,2021-7-7,Finhigh,47.29,PP-PACBS0187,3
26RIMRHVSQK619881,113,2021-7-31,Funholding,11.47,FG-BAE0004,3
26RIMRHVSQK619881,113,2021-7-31,Zathunicon,15.41,FG-EAESS0119,1
26RIMRHVSQK619881,113,2021-7-31,Betatech,44.43,FG-ICS0154,2
26RIMRHVSQK619881,113,2021-7-31,Funholding,33.53,ZN-BAE0004,1
26RIMRHVSQK619881,113,2021-7-31,Nam-zim,47.83,ZN-BAED0027,1
280ECEXOEHP375800,82,2021-5-8,Betatech,19.74,BM-BAE0004,4
280ECEXOEHP375800,82,2021-5-8,Funholding,56.53,BM-EAES0099,3
280ECEXOEHP375800,82,2021-5-8,Funholding,9.47,BM-ICS0155,2
280ECEXOEHP375800,82,2021-5-8,Funholding,16.91,FG-EAES0105,4
280ECEXOEHP375800,82,2021-5-8,Blackzim,61.22,FG-ICS0154,3
280ECEXOEHP375800,82,2021-5-8,Toughzap,18.37,FH-EAEWH0130,2
280ECEXOEHP375800,82,2021-5-8,Blackzim,41.45,PP-EAELASS0091,3
280ECEXOEHP375800,20,2021-7-31,Betatech,2.18,BH-PACBS0177,4
280ECEXOEHP375800,20,2021-7-31,Zathunicon,28.68,FH-EAEGAM0074,4
280ECEXOEHP375800,20,2021-7-31,Toughzap,15.76,FH-PACBS0184,2
280ECEXOEHP375800,20,2021-7-31,Funholding,23.63,PP-EAELASS0085,1
280ECEXOEHP375800,20,2021-7-31,Zathunicon,7.81,PP-ICS0162,4
280ECEXOEHP375800,20,2021-7-31,Betatech,46.12,TP-EAEGAM0069,3
280ECEXOEHP375800,20,2021-7-31,Zathunicon,46.44,TP-EAEGAM0072,3
280ECEXOEHP375800,20,2021-7-31,Plexzap,60.25,TP-EAES0101,2
280ECEXOEHP375800,47,2021-8-21,Blackzim,36.69,TP-PACBS0175,4
2GJ51MZ0A1N199895,153,2021-6-11,Blackzim,22.22,NM-BAE0009,4
2GJ51MZ0A1N199895,153,2021-6-11,Funholding,58.04,NM-BAE0012,2
2GJ51MZ0A1N199895,126,2021-7-7,Funholding,35.9,BM-BAEW0039,2
2GJ51MZ0A1N199895,126,2021-7-7,Funholding,29.81,PP-EAEAD0042,1
2GJ51MZ0A1N199895,126,2021-7-7,Nam-zim,61.39,PP-EAESS0115,2
2GJ51MZ0A1N199895,162,2021-7-31,Finhigh,8.53,NM-EAEM0133,4
2GJ51MZ0A1N199895,162,2021-7-31,Funholding,26.23,NM-ICS0162,2
2GJ51MZ0A1N199895,162,2021-7-31,Nam-zim,0.93,PP-BAE0008,2
2H6ZZF8OOXC822443,125,2020-8-5,Betatech,91.16,BH-EAES0098,4
2H6ZZF8OOXC822443,125,2020-8-5,Zathunicon,14.05,FH-EAELASS0086,3
2H6ZZF8OOXC822443,125,2020-8-5,Zathunicon,24.43,FH-EAES0102,4
2H6ZZF8OOXC822443,125,2020-8-5,Zathunicon,116.88,PP-EAEAD0041,3
2H6ZZF8OOXC822443,125,2020-8-5,Zathunicon,83.25,PP-EAELASS0092,1
2H6ZZF8OOXC822443,179,2020-11-17,Nam-zim,15.39,BM-EAECS0050,4
2H6ZZF8OOXC822443,179,2020-11-17,Finhigh,52.6,BM-EAESS0115,2
2H6ZZF8OOXC822443,179,2020-11-17,Plexzap,59.9,FG-EAEGAM0062,4
2H6ZZF8OOXC822443,179,2020-11-17,Betatech,93.9,FG-PACBS0183,2
2H6ZZF8OOXC822443,179,2020-11-17,Nam-zim,138.99,PP-EAEGAM0066,2
2H6ZZF8OOXC822443,179,2020-11-17,Nam-zim,97.33,PP-EAES0124,2
2H6ZZF8OOXC822443,179,2020-11-17,Blackzim,37.19,TP-EAEM0134,3
2H6ZZF8OOXC822443,179,2020-11-17,Finhigh,108.47,TP-PACBS0189,1
2H6ZZF8OOXC822443,127,2021-1-25,Blackzim,107.76,NM-EAES0122,2
2H6ZZF8OOXC822443,127,2021-1-25,Finhigh,4.3,PP-PACBS0188,1
2H6ZZF8OOXC822443,127,2021-1-25,Funholding,136.71,ZN-BAEW0035,2
2H6ZZF8OOXC822443,127,2021-1-25,Plexzap,74.3,ZN-EAELASS0088,4
2JS82H11FSA911163,63,2021-4-29,Finhigh,58.02,BH-BAED0029,4
2JS82H11FSA911163,63,2021-4-29,Finhigh,4.05,BH-EAEIS0075,1
2JS82H11FSA911163,63,2021-4-29,Nam-zim,58.24,BH-EAESS0118,1
2JS82H11FSA911163,63,2021-4-29,Betatech,80.36,BH-PACBS0179,2
2JS82H11FSA911163,63,2021-4-29,Plexzap,44.88,FG-PACBS0195,1
2JS82H11FSA911163,63,2021-4-29,Toughzap,32.7,ZN-BAE0019,4
2JS82H11FSA911163,63,2021-4-29,Blackzim,1.59,ZN-EAEIS0081,3
2JS82H11FSA911163,182,2021-5-23,Blackzim,91.36,FH-EAES0106,2
2JS82H11FSA911163,182,2021-5-23,Zathunicon,18.23,TP-EAEM0139,4
2JS82H11FSA911163,182,2021-5-23,Blackzim,28.79,TP-EAES0106,4
2JS82H11FSA911163,182,2021-5-23,Plexzap,74.33,TP-EAESS0118,2
2JS82H11FSA911163,148,2021-6-8,Finhigh,63.78,FH-BAE0015,1
2JS82H11FSA911163,148,2021-6-8,Zathunicon,97.95,FH-BAED0025,4
2JS82H11FSA911163,148,2021-6-8,Zathunicon,12.58,FH-EAEIS0077,4
2JS82H11FSA911163,148,2021-6-8,Nam-zim,32.48,FH-EAES0099,4
2JS82H11FSA911163,177,2021-7-2,Blackzim,124.34,BM-BAE0011,1
2JS82H11FSA911163,177,2021-7-2,Blackzim,46.54,BM-ICS0154,4
2JS82H11FSA911163,177,2021-7-2,Plexzap,108.29,NM-BAED0025,4
2JS82H11FSA911163,177,2021-7-2,Plexzap,40.88,NM-EAEAD0046,3
2JS82H11FSA911163,177,2021-7-2,Plexzap,61.68,NM-PACBS0194,4
2JS82H11FSA911163,177,2021-7-2,Nam-zim,70.46,PP-EAES0108,3
2JS82H11FSA911163,177,2021-7-2,Blackzim,45.1,TP-BAED0024,4
2JS82H11FSA911163,177,2021-7-2,Plexzap,12.3,TP-PACBS0168,3
2JS82H11FSA911163,181,2021-7-14,Blackzim,113.07,ZN-EAELASS0092,4
2JS82H11FSA911163,66,2021-9-5,Toughzap,4,NM-ICS0157,1
2JS82H11FSA911163,66,2021-9-5,Funholding,5.07,ZN-EAES0106,4
2JS82H11FSA911163,66,2021-9-5,Nam-zim,64.77,ZN-EAES0122,2
2NMR3SMFNAZ813043,91,2021-6-30,Toughzap,77.27,BM-EAES0098,3
2NMR3SMFNAZ813043,91,2021-6-30,Zathunicon,77.46,BM-PACBS0192,3
2NMR3SMFNAZ813043,91,2021-6-30,Plexzap,25.06,FG-BAE0012,2
2NMR3SMFNAZ813043,91,2021-6-30,Finhigh,40.47,FG-EAELASS0091,3
2NMR3SMFNAZ813043,91,2021-6-30,Nam-zim,49.58,FH-BAE0015,1
2NMR3SMFNAZ813043,91,2021-6-30,Blackzim,56.99,FH-PACBS0176,4
2NMR3SMFNAZ813043,91,2021-6-30,Funholding,64.27,NM-ICS0156,2
2NMR3SMFNAZ813043,91,2021-6-30,Blackzim,33.94,NM-PACBS0174,1
2NMR3SMFNAZ813043,124,2021-7-17,Plexzap,2.34,ZN-BAE0003,2
2NMR3SMFNAZ813043,124,2021-7-17,Finhigh,7.63,ZN-EAES0102,2
2UL7JBUREY0725461,189,2021-6-28,Finhigh,52.06,BM-PACBS0164,3
2UL7JBUREY0725461,189,2021-6-28,Plexzap,48.22,BM-PACBS0195,1
2UL7JBUREY0725461,189,2021-6-28,Funholding,122.41,ZN-EAEM0138,3
2UL7JBUREY0725461,189,2021-6-28,Betatech,111.4,ZN-PACBS0189,4
2UL7JBUREY0725461,100,2021-7-3,Toughzap,88.16,NM-BAE0008,3
2UL7JBUREY0725461,100,2021-7-3,Finhigh,79.86,NM-PACBS0192,2
2UL7JBUREY0725461,195,2021-7-6,Nam-zim,37.25,BH-BAE0016,4
2UL7JBUREY0725461,195,2021-7-6,Nam-zim,122.92,BH-PACBS0192,4
2UL7JBUREY0725461,195,2021-7-6,Toughzap,87.27,FH-BAE0020,3
2UL7JBUREY0725461,195,2021-7-6,Nam-zim,43.94,PP-EAEESS0058,2
2UL7JBUREY0725461,195,2021-7-6,Finhigh,76.46,PP-EAES0110,3
2UL7JBUREY0725461,195,2021-7-6,Zathunicon,20.03,PP-EAES0127,4
2UL7JBUREY0725461,195,2021-7-6,Zathunicon,100.4,TP-BAEW0036,2
2UL7JBUREY0725461,195,2021-7-6,Funholding,112.25,ZN-EAEGAM0064,2
2UL7JBUREY0725461,195,2021-7-6,Betatech,70.03,ZN-EAES0103,4
2UL7JBUREY0725461,26,2021-8-17,Betatech,121.42,PP-EAEAD0042,3
2UL7JBUREY0725461,26,2021-8-17,Nam-zim,91.95,PP-EAECS0051,3
2UL7JBUREY0725461,43,2021-9-3,Finhigh,31.82,BM-EAEIS0080,4
2UL7JBUREY0725461,43,2021-9-3,Toughzap,51.7,BM-PACBS0174,4
2UL7JBUREY0725461,43,2021-9-3,Finhigh,24.67,FG-EAECS0049,2
2UL7JBUREY0725461,43,2021-9-3,Finhigh,84.15,FH-BAEW0033,2
2UL7JBUREY0725461,43,2021-9-3,Toughzap,104.36,ZN-EAEAD0042,3
2UL7JBUREY0725461,138,2021-9-13,Plexzap,125.71,BH-EAEAD0043,2
2UL7JBUREY0725461,138,2021-9-13,Zathunicon,65.06,BH-EAELASS0085,2
2UL7JBUREY0725461,138,2021-9-13,Funholding,77.47,PP-BAED0030,3
2W7BN5RJGCI094698,145,2021-8-26,Zathunicon,61.75,NM-BAED0030,1
2W7BN5RJGCI094698,122,2021-9-21,Blackzim,262.59,BM-EAES0102,2
2W7BN5RJGCI094698,122,2021-9-21,Betatech,241.47,BM-EAES0112,2
2W7BN5RJGCI094698,122,2021-9-21,Zathunicon,137.25,FG-EAES0112,2
2W7BN5RJGCI094698,122,2021-9-21,Nam-zim,199.24,TP-10141,2
2W7BN5RJGCI094698,122,2021-9-21,Finhigh,127.1,TP-EAEESS0059,1
2W7BN5RJGCI094698,122,2021-9-21,Toughzap,89.05,TP-EAES0101,2
2W7BN5RJGCI094698,122,2021-9-21,Funholding,20,TP-EAES0121,3
2W7BN5RJGCI094698,122,2021-9-21,Toughzap,202.78,TP-PACBS0190,4
2ZGQSMRVMSR266772,134,2021-7-1,Funholding,10.45,NM-EAES0094,1
2ZGQSMRVMSR266772,134,2021-7-1,Zathunicon,33.51,ZN-BAE0014,2
2ZGQSMRVMSR266772,118,2021-7-8,Finhigh,33.66,BM-EAEESS0060,1
2ZGQSMRVMSR266772,118,2021-7-8,Finhigh,23.44,BM-PACBS0179,4
2ZGQSMRVMSR266772,118,2021-7-8,Toughzap,32.41,TP-EAEIS0077,3
2ZGQSMRVMSR266772,118,2021-7-8,Blackzim,12.53,TP-EAES0124,1
2ZGQSMRVMSR266772,70,2021-7-12,Plexzap,33.17,BH-EAELASS0084,4
2ZGQSMRVMSR266772,70,2021-7-12,Betatech,9.15,BM-PACBS0168,2
2ZGQSMRVMSR266772,163,2021-8-17,Nam-zim,29.72,BH-BAE0000,4
2ZGQSMRVMSR266772,163,2021-8-17,Finhigh,20.99,BH-EAES0093,1
2ZGQSMRVMSR266772,163,2021-8-17,Zathunicon,17.15,BM-BAE0013,1
2ZGQSMRVMSR266772,163,2021-8-17,Toughzap,14.13,BM-EAES0106,4
2ZGQSMRVMSR266772,163,2021-8-17,Finhigh,30.6,TP-EAELASS0086,2
2ZGQSMRVMSR266772,163,2021-8-17,Toughzap,26.38,TP-EAEM0135,2
2ZGQSMRVMSR266772,163,2021-8-17,Blackzim,23.09,ZN-10141,3
2ZGQSMRVMSR266772,34,2021-9-3,Nam-zim,35.06,PP-BAE0002,4
2ZGQSMRVMSR266772,34,2021-9-3,Finhigh,0.25,PP-EAES0094,2
2ZGQSMRVMSR266772,34,2021-9-3,Toughzap,25.11,PP-PACBS0196,1
2ZGQSMRVMSR266772,32,2021-9-25,Toughzap,29.75,BH-BAEW0040,1
2ZGQSMRVMSR266772,32,2021-9-25,Betatech,8.06,BM-EAEGAM0074,3
2ZGQSMRVMSR266772,32,2021-9-25,Betatech,9.68,FH-EAEIS0077,4
2ZGQSMRVMSR266772,32,2021-9-25,Nam-zim,2.85,FH-PACBS0171,1
2ZGQSMRVMSR266772,32,2021-9-25,Plexzap,18.74,NM-BAE0003,1
36GPKZLLJM1116960,57,2020-5-16,Finhigh,111.73,BH-EAES0095,3
36GPKZLLJM1116960,57,2020-5-16,Finhigh,23.23,BH-ICS0155,2
36GPKZLLJM1116960,57,2020-5-16,Betatech,87.02,BH-PACBS0197,3
36GPKZLLJM1116960,154,2020-6-20,Toughzap,144.29,BH-EAEM0133,2
36GPKZLLJM1116960,154,2020-6-20,Zathunicon,3.87,FH-BAE0022,1
36GPKZLLJM1116960,154,2020-6-20,Betatech,8.46,FH-EAES0096,2
36GPKZLLJM1116960,154,2020-6-20,Funholding,56.86,FH-PACBS0177,4
36GPKZLLJM1116960,57,2020-7-26,Zathunicon,99.05,BH-BAE0021,4
36GPKZLLJM1116960,57,2020-7-26,Funholding,80.75,BH-EAELASS0088,3
36GPKZLLJM1116960,57,2020-7-26,Blackzim,96.68,BH-EAES0104,3
36GPKZLLJM1116960,57,2020-7-26,Funholding,118.06,BH-EAEWH0129,4
36GPKZLLJM1116960,57,2020-7-26,Plexzap,60.29,BM-BAE0022,3
