VIN,CustomerID,Start_date,Labor_fee,Description,Complete_date,Odometer,Username
3PO4C2PYJG2012419,147,2021-8-1,111.36,adjust block heater; install active pedestrian protection system; ,2021-8-4,130044,user17
3PO4C2PYJG2012419,79,2021-8-10,27.84,install intelligent alternator; upgrade navigation system; ,2021-8-18,142743,user13
3PO4C2PYJG2012419,139,2021-8-24,250.57,fix nvh dampening system; install parking sensors; ,2021-9-1,189728,user15
3PO4C2PYJG2012419,76,2021-9-8,334.09,repair cooled seats; fix solar sunroof; ,2021-9-23,265415,roland
3WLVE4GIZOK699230,118,2021-7-9,31.31,replace steering column lock; adjust retractable mirrors; ,2021-7-12,153815,user30
3WLVE4GIZOK699230,164,2021-7-14,15.66,reduce carbon footprint; attach exterior camera; ,2021-7-15,174722,user13
3WLVE4GIZOK699230,37,2021-7-17,15.66,configure universal remote control; install vanity mirrors; ,2021-7-24,176980,user13
3WLVE4GIZOK699230,81,2021-7-26,15.66,fix deceleration system; fix steering damper; ,2021-7-31,197528,roland
3WLVE4GIZOK699230,117,2021-8-22,78.28,make polarization coating; fix a-pillar; ,2021-9-4,406168,user29
3WLVE4GIZOK699230,12,2021-9-8,31.31,fix a-pillar; fix external temperature display; ,2021-9-14,418781,user30
3WLVE4GIZOK699230,102,2021-9-18,31.31,replace radiator hoses; reduce blind spot; ,2021-9-20,460645,user15
40ZV2CDNP4T119176,32,2021-5-7,50.63,reconfigure service reminder light; fix rear defroster; ,2021-5-15,118785,user12
40ZV2CDNP4T119176,198,2021-5-26,430.36,adjust running boards; install separate rear audio; ,2021-6-18,215105,user33
40ZV2CDNP4T119176,79,2021-6-26,430.36,refurbish power steering; ,2021-7-20,245720,user30
40ZV2CDNP4T119176,50,2021-7-21,50.63,fix cylinder head bolts; replace diverter valve; ,2021-7-22,252084,user30
40ZV2CDNP4T119176,73,2021-8-11,25.32,install active pedestrian protection system; refurbish power steering; ,2021-8-11,478023,user13
40ZV2CDNP4T119176,16,2021-8-19,278.47,set up gyro sensor; install curtain airbags; ,2021-8-31,551786,user15
40ZV2CDNP4T119176,57,2021-9-5,101.26,refurbish power steering; fix rear defroster; ,2021-9-13,586144,user13
4AO3LKJSBVK865142,55,2021-6-10,512.07,correct abs; fix solar sunroof; ,2021-6-29,194130,user30
4AO3LKJSBVK865142,140,2021-7-1,275.73,attach spoiler; adjust adaptive cruise control; ,2021-7-9,216489,user30
4AO3LKJSBVK865142,38,2021-7-20,157.56,change memory settings of the onboard computer; fix solar sunroof; ,2021-7-23,266425,user12
4AO3LKJSBVK865142,98,2021-7-30,39.39,adjust hybrid performance; change memory settings of the onboard computer; ,2021-8-6,275372,roland
4AO3LKJSBVK865142,15,2021-8-28,39.39,improve engine performance; change memory settings of the onboard computer; ,2021-9-9,278083,user30
4AO3LKJSBVK865142,37,2021-9-12,39.39,replace timing belt tensioner; fix air filter restriction indicator; ,2021-9-17,306213,roland
4ILM6P01OC4089888,117,2021-8-16,514.99,change wheel cylinders; improve cylinder configuration; ,2021-9-7,1832409,roland
4J0U15MIVG3154225,181,2021-4-11,2722.21,replace water pump; repair cooled seats; ,2021-8-14,341808,roland
4JT7M5DVI8N560897,103,2021-6-23,31.68,replace radiator core & ac condenser; replace radiator hoses; ,2021-7-10,95107,roland
4M0LNVY3QN7194734,114,2020-6-11,660.6,adjust climate control; reduce fuel consumption; ,2020-7-8,137562,user30
4M0LNVY3QN7194734,119,2020-7-26,180.16,set up gyro sensor; change purge valve; ,2020-8-15,240525,roland
4M0LNVY3QN7194734,95,2020-10-13,1080.98,adjust retractable mirrors; change wheel cylinders; ,2020-12-1,542932,user12
4M0LNVY3QN7194734,94,2021-2-26,2071.89,replace radiator hoses; attach seat extension; ,2021-7-12,1309812,user29
4M0LNVY3QN7194734,108,2021-8-14,30.03,fix sunroof; replace radiator hoses; ,2021-8-24,1337160,user29
4M0LNVY3QN7194734,151,2021-9-4,360.33,fix sunroof; ,2021-9-22,1378330,user13
4MN32RC4IOG603247,134,2021-3-1,11.02,adjust low fuel warning indicator; ,2021-3-4,88771,user30
4QJE0AIYWQG719639,112,2021-7-14,14.23,add knee airbags; fix external temperature display; ,2021-7-17,170041,user33
4QJE0AIYWQG719639,53,2021-7-26,14.23,fix rear defroster; reduce fuel consumption; ,2021-7-27,243042,user30
4QJE0AIYWQG719639,132,2021-7-31,99.61,change purge valve; install separate rear audio; ,2021-8-15,273878,user13
4QJE0AIYWQG719639,175,2021-8-17,28.46,install parking sensors; adjust running boards; ,2021-8-23,279067,user33
4QJE0AIYWQG719639,4,2021-9-2,14.23,repair shiftable automatic transmission; adjust turn signals; ,2021-9-5,324204,user33
4QJE0AIYWQG719639,132,2021-9-13,99.61,change brake linings; change oil filter; ,2021-9-20,384779,user17
4U6EIHP6IVH261573,43,2021-5-6,680.86,replace brake pedal spring; adjust traction control system; ,2021-6-2,172826,user12
4U6EIHP6IVH261573,14,2021-8-7,148.01,install curtain airbags; fix rear defroster; ,2021-8-11,550129,user15
4VCO5FCED7G676135,159,2021-2-25,291.99,replace tail lights; adjust regenerative braking; ,2021-3-14,271391,user29
4VCO5FCED7G676135,81,2021-4-4,451.26,install dusk-sensing headlights; replace timing belt tensioner; ,2021-4-22,439355,user15
4VCO5FCED7G676135,164,2021-4-30,26.54,replace tail lights; install dusk-sensing headlights; ,2021-5-1,516559,roland
4VCO5FCED7G676135,111,2021-5-3,53.09,fix power activated release; change air conditioner refrigerant; ,2021-5-7,534665,roland
4VCO5FCED7G676135,169,2021-6-16,822.89,change air conditioner refrigerant; improve engine performance; ,2021-7-26,780193,user30
4VCO5FCED7G676135,154,2021-7-27,53.09,install dusk-sensing headlights; change purge valve; ,2021-7-31,786740,user15
4VCO5FCED7G676135,33,2021-8-7,424.72,configure audio remote control; set up auto-delay headlights; ,2021-9-4,810746,user29
4VCO5FCED7G676135,36,2021-9-10,53.09,replace water pump; fix rear hvac; ,2021-9-14,818025,user33
4ZDD0PLHYQ2396481,143,2021-5-21,34.5,remove oversteer; adjust traction control system; ,2021-5-24,21139,user15
4ZDD0PLHYQ2396481,30,2021-5-29,51.74,replace stabilizer bar; attach spoiler; ,2021-5-31,61876,roland
4ZDD0PLHYQ2396481,134,2021-7-15,86.24,attach spoiler; attach exterior camera; ,2021-7-21,70760,user15
4ZDD0PLHYQ2396481,190,2021-8-6,17.25,adjust ignition timing; ,2021-8-8,253088,user13
4ZDD0PLHYQ2396481,64,2021-8-13,34.5,refurbish power steering; ,2021-8-18,277984,user15
4ZDD0PLHYQ2396481,74,2021-8-31,224.22,fix steering damper; improve cylinder configuration; ,2021-9-19,383470,user13
517DV0QLBFR999628,47,2021-5-10,249.21,install anti-theft alarm; improve cylinder configuration; ,2021-5-28,56752,user30
517DV0QLBFR999628,44,2021-6-6,62.3,correct abs; adjust reverse tilt mirrors; ,2021-6-11,118184,user17
517DV0QLBFR999628,173,2021-7-3,155.76,fix external temperature display; reduce carbon footprint; ,2021-7-22,152423,user17
517DV0QLBFR999628,108,2021-7-28,560.73,repair direct injection system; fix sunroof; ,2021-9-21,207004,roland
52RI0SIMIEO259872,158,2021-5-24,13.62,fix steering damper; adjust retractable mirrors; ,2021-5-26,138909,user29
52RI0SIMIEO259872,196,2021-5-29,13.62,add knee airbags; remove oversteer; ,2021-5-29,139513,user29
52RI0SIMIEO259872,118,2021-6-30,54.46,reduce blind spot; set up satellite radio; ,2021-7-10,248734,user15
52RI0SIMIEO259872,189,2021-7-13,13.62,fix solar sunroof; adjust low fuel warning indicator; ,2021-7-18,251940,user29
52RI0SIMIEO259872,87,2021-8-1,136.15,correct abs; install curtain airbags; ,2021-8-15,329534,user17
52RI0SIMIEO259872,146,2021-8-21,40.85,refurbish power steering; ,2021-8-29,350753,user30
52RI0SIMIEO259872,166,2021-9-18,54.46,replace serpentine belt; change speaker configuration; ,2021-9-21,403164,user13
572N6O1FPHF266007,168,2021-4-13,26.37,fix solar sunroof; install curtain airbags; ,2021-4-15,317788,roland
572N6O1FPHF266007,76,2021-5-16,52.73,upgrade navigation system; check drive axle boots; ,2021-5-23,413675,user29
572N6O1FPHF266007,109,2021-7-13,145.02,change steering rack; replace water pump; ,2021-8-20,756053,user30
572N6O1FPHF266007,57,2021-9-1,105.47,replace stabilizer bar; adjust regenerative braking; ,2021-9-12,811636,user33
5BYUV0G3UUI083209,64,2021-5-22,795.21,change coolant; ,2021-6-20,268898,user33
5BYUV0G3UUI083209,69,2021-6-30,1153.05,make polarization coating; replace timing belt tensioner; ,2021-7-29,329711,user13
5BYUV0G3UUI083209,96,2021-8-4,238.56,correct abs; fix steering damper; ,2021-8-11,370038,user30
5CB4NEI0MK5675645,87,2021-6-4,495,fix external temperature display; install separate rear audio; ,2021-8-1,167168,user13
5CB4NEI0MK5675645,63,2021-8-26,1138.5,prevent fuel pump shutoff; reduce fuel consumption; ,2021-9-25,296271,user12
5NBXLBXN4X5470477,1,2021-7-11,12.32,improve cylinder configuration; adjust ignition timing; ,2021-7-12,137302,user15
5NBXLBXN4X5470477,60,2021-7-13,24.64,replace liftgate window; change coolant; ,2021-7-17,148707,roland
5NBXLBXN4X5470477,53,2021-8-19,147.87,install anti-theft alarm; change air conditioner refrigerant; ,2021-9-3,318988,roland
5PIT4XQ2IDT961455,155,2020-10-2,162.5,fix air filter restriction indicator; adjust low fuel warning indicator; ,2020-10-29,128369,user30
5PIT4XQ2IDT961455,116,2020-12-8,174.1,correct abs; fix external temperature display; ,2020-12-22,201246,user15
5PIT4XQ2IDT961455,15,2020-12-30,46.43,install dusk-sensing headlights; fix solar sunroof; ,2021-4-10,295468,roland
5PIT4XQ2IDT961455,193,2021-4-26,324.99,reconfigure service reminder light; change air conditioner refrigerant; ,2021-5-30,462721,user30
5PIT4XQ2IDT961455,7,2021-6-12,139.28,replace serpentine belt; configure audio remote control; ,2021-7-5,580157,roland
5PIT4XQ2IDT961455,70,2021-7-26,69.64,configure audio remote control; replace tail lights; ,2021-8-1,688270,user29
5PIT4XQ2IDT961455,196,2021-8-6,220.53,fix ventilated seats; replace tail lights; ,2021-9-1,726009,user12
5PIT4XQ2IDT961455,95,2021-9-8,11.61,repair seatbelt force limiters; fix broken tow hooks; ,2021-9-19,736926,roland
5RCHA2RQSKN126776,199,2020-12-13,179.45,install parking sensors; change wheel cylinders; ,2020-12-27,188845,user29
5RCHA2RQSKN126776,69,2021-3-3,71.78,fix sunroof; ,2021-3-4,736090,user13
5RCHA2RQSKN126776,157,2021-3-28,35.89,fix a-pillar; change speaker configuration; ,2021-4-3,894669,user13
5RCHA2RQSKN126776,18,2021-5-24,71.78,fix steering damper; ,2021-6-9,1316596,user17
5RCHA2RQSKN126776,158,2021-8-19,35.89,install anti-theft alarm; adjust running boards; ,2021-8-19,1639078,user17
5T4361QO304945721,83,2020-12-7,5271.07,change coolant; fix rear hvac; ,2021-5-19,40574,user30
5T4361QO304945721,49,2021-5-25,238.05,adjust seat belts tension; ,2021-6-6,110626,user17
5T4361QO304945721,119,2021-7-16,1530.31,upgrade navigation system; add knee airbags; ,2021-9-12,232883,user33
5UQZITKQTP7241158,145,2021-1-11,103.34,install active pedestrian protection system; install intelligent alternator; ,2021-1-24,19163,user30
5UQZITKQTP7241158,109,2021-1-25,155.01,adjust retractable mirrors; improve engine performance; ,2021-2-1,25093,user15
5UQZITKQTP7241158,32,2021-3-7,155.01,change pcv filter/pcv valve; ,2021-3-11,217236,user33
5UQZITKQTP7241158,2,2021-3-22,103.34,upgrade navigation system; remove oversteer; ,2021-3-23,250961,user17
5UQZITKQTP7241158,87,2021-5-29,155.01,set up satellite radio; ,2021-5-31,496091,user17
5UQZITKQTP7241158,146,2021-6-2,103.34,reduce blind spot; fix steering damper; ,2021-6-7,508135,user13
5UQZITKQTP7241158,58,2021-6-13,155.01,install anti-theft alarm; configure universal remote control; ,2021-6-15,533912,user13
5UQZITKQTP7241158,162,2021-8-11,51.67,install vanity mirrors; repair seatbelt force limiters; ,2021-8-23,1165820,user13
5W5DTMZTE7I312231,64,2020-8-27,190.98,change timing belt; set up auto-delay headlights; ,2020-8-29,177431,roland
5W5DTMZTE7I312231,193,2021-2-8,11394.85,replace timing belt tensioner; change suspension fluid; ,2021-8-14,1825853,user17
60R1UZM2YJQ922532,47,2021-7-6,100.11,adjust accelerator pedal linkage; check drive axle boots; ,2021-7-7,176876,user33
60R1UZM2YJQ922532,86,2021-7-8,50.05,install intelligent alternator; reduce carbon footprint; ,2021-7-8,185356,user30
60R1UZM2YJQ922532,14,2021-7-11,50.05,adjust adaptive cruise control; fix rear defroster; ,2021-7-12,192892,user33
60R1UZM2YJQ922532,109,2021-8-4,100.11,add heated windshield; change purge valve; ,2021-8-7,233503,user12
60R1UZM2YJQ922532,192,2021-8-16,300.32,install smoked glass; install dusk-sensing headlights; ,2021-8-24,299602,user17
60R1UZM2YJQ922532,27,2021-8-27,200.22,set up gyro sensor; adjust turn signals; ,2021-9-2,333744,user29
60R1UZM2YJQ922532,151,2021-9-15,200.22,set up auto-delay headlights; repair seatbelt force limiters; ,2021-9-20,461960,user13
61ZH3G2YGUO461519,88,2021-4-12,103.26,attach spoiler; fix solar sunroof; ,2021-4-16,148580,roland
61ZH3G2YGUO461519,133,2021-5-1,103.26,set up auto-delay headlights; adjust seat belts tension; ,2021-5-6,197450,user33
61ZH3G2YGUO461519,146,2021-5-12,103.26,fix broken tow hooks; remove oversteer; ,2021-5-16,225012,user13
61ZH3G2YGUO461519,27,2021-6-27,20.65,fix nvh dampening system; repair direct injection system; ,2021-6-27,302440,user30
61ZH3G2YGUO461519,18,2021-7-13,206.52,repair cooled seats; install parking sensors; ,2021-8-3,450435,roland
61ZH3G2YGUO461519,76,2021-9-1,165.22,install parking sensors; change wheel cylinders; ,2021-9-18,783511,user13
61ZH3G2YGUO461519,144,2021-9-24,20.65,adjust traction control system; adjust retractable mirrors; ,2021-9-25,830996,user29
62EPDI1EYYJ402081,4,2020-11-14,1518.88,configure universal remote control; attach exterior camera; ,2021-1-26,717659,user30
62EPDI1EYYJ402081,39,2021-2-21,334.15,adjust turn signals; set up satellite radio; ,2021-3-3,911601,user12
62EPDI1EYYJ402081,110,2021-3-11,273.4,replace fuel filter; add knee airbags; ,2021-4-12,977167,user12
62EPDI1EYYJ402081,151,2021-5-13,30.38,remove oversteer; replace steering column lock; ,2021-6-11,1166437,roland
62EPDI1EYYJ402081,82,2021-6-30,60.76,repair shiftable automatic transmission; adjust traction control system; ,2021-7-1,1303710,user15
62EPDI1EYYJ402081,157,2021-8-29,91.13,replace water pump; change oil filter; ,2021-9-9,1690412,user12
65AR6E3EWLS157544,54,2020-6-15,37.97,replace crankcase ventilation filter; ,2020-7-7,601904,user30
6EO0EFPPJU8942538,125,2021-1-27,1274.23,repair shiftable automatic transmission; reduce carbon footprint; ,2021-3-26,137848,user17
6EO0EFPPJU8942538,41,2021-5-5,94.39,adjust low fuel warning indicator; install separate rear audio; ,2021-5-7,180473,user13
6EO0EFPPJU8942538,111,2021-5-26,141.58,refurbish power steering; ,2021-6-3,291994,user29
6EO0EFPPJU8942538,40,2021-7-8,1132.65,refurbish power steering; ,2021-9-8,573310,roland
6FEEUSROFOI436591,101,2021-3-25,543.11,change purge valve; replace crankcase ventilation filter; ,2021-3-30,14728,user15
6FEEUSROFOI436591,10,2021-4-15,2625.05,replace fuel filter; replace tail lights; ,2021-5-17,37641,user29
6FEEUSROFOI436591,17,2021-6-28,724.15,fix power activated release; repair seatbelt force limiters; ,2021-7-8,443585,user13
6FEEUSROFOI436591,96,2021-7-9,543.11,install separate rear audio; ,2021-7-14,452251,user30
6FEEUSROFOI436591,106,2021-8-12,1538.82,install vanity mirrors; ,2021-9-3,477969,user29
6HE6INXKVOC685258,183,2021-7-1,174.51,replace catalytic converter; adjust block heater; ,2021-7-10,120510,user29
6HE6INXKVOC685258,153,2021-7-13,17.45,correct abs; set up gyro sensor; ,2021-7-29,147684,user12
6HE6INXKVOC685258,194,2021-8-1,17.45,adjust retractable mirrors; repair direct injection system; ,2021-8-1,172566,user13
6HE6INXKVOC685258,52,2021-8-3,349.02,replace water pump; ,2021-8-26,183214,user29
6HE6INXKVOC685258,196,2021-8-30,17.45,install vanity mirrors; install on-board diagnosis system; ,2021-8-31,222142,user30
6HE6INXKVOC685258,18,2021-9-3,69.8,adjust low fuel warning indicator; prevent fuel pump shutoff; ,2021-9-8,224200,user30
6HE6INXKVOC685258,115,2021-9-18,17.45,change pcv filter/pcv valve; replace stabilizer bar; ,2021-9-21,224398,user33
6HTUBB0KRJ1407886,29,2021-5-20,86.43,replace water pump; upgrade navigation system; ,2021-7-14,96263,user12
6HTUBB0KRJ1407886,32,2021-8-14,453.75,upgrade navigation system; ,2021-9-12,115065,user29
6MEJXRJQ5O7025667,20,2021-2-8,1801.42,fix rear defroster; install separate rear audio; ,2021-4-24,618537,user15
6MEJXRJQ5O7025667,86,2021-5-13,205.88,fix ventilated seats; adjust adaptive cruise control; ,2021-6-8,773610,user17
6MEJXRJQ5O7025667,44,2021-7-19,128.67,change wheel cylinders; ,2021-7-25,1053321,user12
6MEJXRJQ5O7025667,137,2021-9-9,77.2,adjust traction control system; adjust climate control; ,2021-9-19,1555091,user12
6N4TXWYA8PC030787,190,2021-2-15,136.45,adjust climate control; prevent fuel pump shutoff; ,2021-3-27,53098,user15
6N4TXWYA8PC030787,15,2021-4-15,17.06,fix steering damper; fix deceleration system; ,2021-5-19,242616,user17
6N4TXWYA8PC030787,77,2021-6-4,17.06,adjust seat belts tension; adjust low fuel warning indicator; ,2021-6-17,339787,user15
6N4TXWYA8PC030787,155,2021-6-21,34.11,adjust regenerative braking; install anti-theft alarm; ,2021-6-23,341573,user15
6N4TXWYA8PC030787,54,2021-7-14,102.34,make polarization coating; install on-board diagnosis system; ,2021-7-20,434467,user17
6N4TXWYA8PC030787,110,2021-8-5,34.11,install anti-theft alarm; fix air filter restriction indicator; ,2021-8-8,549147,user13
6N4TXWYA8PC030787,74,2021-8-15,34.11,fix cylinder head bolts; add heated windshield; ,2021-8-18,621928,user30
6N4TXWYA8PC030787,150,2021-8-24,119.39,correct abs; replace fuel filter; ,2021-9-2,639604,user15
6N4TXWYA8PC030787,129,2021-9-22,17.06,reduce carbon footprint; replace tail lights; ,2021-9-23,647689,user15
6OAIXJI3HM8002365,85,2020-12-6,2474.44,reduce blind spot; install anti-theft alarm; ,2021-2-8,403689,user12
6OAIXJI3HM8002365,183,2021-2-17,61.86,replace liftgate window; fix rear defroster; ,2021-2-17,491856,user30
6OAIXJI3HM8002365,166,2021-2-28,247.44,adjust adaptive cruise control; change speaker configuration; ,2021-4-1,532342,roland
6OAIXJI3HM8002365,183,2021-4-4,618.61,change coolant; check drive axle boots; ,2021-4-16,561312,user33
6OAIXJI3HM8002365,149,2021-5-1,247.44,improve engine performance; fix solar sunroof; ,2021-5-22,663317,user13
6OAIXJI3HM8002365,53,2021-6-28,61.86,configure audio remote control; install intelligent alternator; ,2021-6-28,898820,user17
6OAIXJI3HM8002365,156,2021-7-18,309.31,add heated windshield; adjust ignition timing; ,2021-8-7,1134569,user12
6OGX85SZXHN770887,28,2021-1-2,1990.22,make polarization coating; adjust seat belts tension; ,2021-3-1,963067,user13
6OGX85SZXHN770887,131,2021-3-4,373.17,repair cooled seats; fix deceleration system; ,2021-3-12,974135,user13
6OGX85SZXHN770887,74,2021-7-20,1990.22,fix solar sunroof; correct abs; ,2021-8-4,1437642,user33
6OGX85SZXHN770887,29,2021-8-14,4602.38,fix nvh dampening system; install anti-theft alarm; ,2021-9-22,1536986,user29
